label,tweet
happy,haha tidak sih  kalau ditanya kapan nikah sih saya bakal jawab  yah nanti dulu om tante bude pakde mas mbak  baru kerja juga kok ya mau tabung dulu  nyiapin bekal buat berkeluarga dulu hehe 
anger,indonesia baik baik saja kok brisik amat ya di kampung  orang  yang kalian  jual  susah  miskin  dan sejenisnya nyatanya biasa saja masih pada merokok tak berubah    tagarmu makan sendiri ya    hahahaaha
happy,okok yung eciye sepertinya mau curhat sms saja ya wahaha tragedi apa ini serius amat sepertinya
anger,hallo min kuota saya masih  gb tapi kok tidak bisa dipakai  katanya kuota saya sudah habis  ini bagaimana ya  mohon bantuannya
sadness,percaya kata lelaki itu  terutama ketika saya ingin mati karena disiksa zaman  tapi karena kematian tak kunjung tiba  saya melupakannya  tuhan menjauh  dan saya pun menjauhinya  saya tidak tahu  apa iya masih penting sejak kulupa 
anger,dan lebihnya speak up itu dikatain lebay  cari sensasi dan sebagainya mereka tidak mikir  kalau mau speak up itu butuh keberanian  karena sebenarnya pelecehan itu aib tapi kalau tidak speak up itu orang juga tidak bakal jera  tidak merasa mal
love,selamat sore  aa gervan  jangan lupa makan sore yah sayang  jangan sampai kecapean juga kamu  saya sayang kamu   
anger,terus apa yang slh  beliau sudah mngatakn isi hatinya sedih kalau impor  dan yang jadi presiden negara ini kan pak jkw bukan anda dn sy mikir woi  
happy,sebab itu mendoakan negeri ini lebih kudulukan ketimbang untuk diri sendiri  sebab laeeen  karena saya masih punya ibu  yang saya lebih percaya doanya untukku lebih makbul ketimbang doaku sendiri untuk diriku sendiri wkwkwk  jidatmunaaaay
sadness,terlalu banyak moment pencitraan di postingan ig nih  ingin ngapus tapi sudah ke posting  yaudah deh biarin saja ya  sekarang berusaha agar tidak terjadi hal seperti itu lagi saja
happy,hepibesdey canteeeekk   panjang umur  jadi pribadi yang jauh lebih baik  semoga apa yang di cita citakan terwujud dan langgeng sama
fear,jadi kalau misalnya gagal di tinggi badan tetap bisa dialihin ke prodi lain  mohon penjelasannya soalnya degdegan dari kemarin haha
sadness,galau    bingung mau ngpain tapi malas mau ngapain
happy,h    mau ke bank ramai sangat ampe antrian tempat duduknya ada diluar  toko emas meluber ampe tidak kelihatan mbak nya yang jualan  ke swalayan antrian kasir naudzubilah panjang bener  pada bahagia semua kayaknya  semoga oh semoga rs sepi  pasien pada sembuh dan pulang untuk berbahagia
happy,istimewanya sedekah di hari jumat
happy,ini price list yang ada dari facebook nya mereka  web nya di   semoga membantu     anyway ini myday yang biasanya sering karaoke disana      
anger,min pengajuan reksa dana saya di setujui tanggal        kok tidak dapat voucher gift card  cek email pun tidak ad
sadness,cewek cewek lain kalau bikin instastory suaranya pada cakap bgttt alus begitu ye kan  kalah manisnya gula mah  lah saya dengerin suara sendiri saja kek tikus kejepit   annoying sangat suara qu wkwkwk
sadness,pas aktip di ig merasa twitter ini tempat melarikan diri  pas lebih sering mencuit  merasa ig itu mall    saya dangkal  butuh hingar  mau di pasar
sadness,insya allah akan kembali ke relnya smua  kemarin karena eforia demokrasi seolah  dunia ingin digenggam  sudah lelahh  sudah lwt usai juga masa nya   kembali sebagai bangsa indonesia yang menyatu dn mdukung nkri
sadness,saya terenyuh sekaligus kagum  kalau ada kesempatan untuk melakukan hal yang sama pasti saya akan lakukan  saya yakin dia pun juga tidak ragu untuk melakukan penyelamatan tersebut  rest in peace razzan 
fear,rasulullah saw dan para sahabat kenapa tidak kaya  padahal allah swt bisa memberikan harta yang banyak untuk mereka karena pas saat mereka berkuasa   karena harta itu sebuah cobaan bukan sesuatu kebaikan allahualam
anger,bacot parah galak kalau sudah marah jan mau deh dimarahin lex  caca saja kapokgabisa dibohongin kalau tentang cinta tapi kenapa tentang lainnya kamu bege ya susah banget disuruh tidur atau makan my human diary yang kita dekat tidak tahu grgr
love,cinta terbaik adalah saat kamu mencintai seseorang yang membuat akhlakmu semakin indah  dia menjadi sosok penegur saat taatmu luntur  menjadi pelipur saat semangatmu lebur  dia lah cinta terbaik  yang tidak hanya menemanimu di dunia namun juga berupaya bersamamu hingga ke surga 
love,    dear member livable mince sayang sama kaliannn  mince akan berjuang buat kita semua   tapi kalau tidak ada dukungan dari kalian mince bisa apa   makasih sudah menemani mince di livable ka  minceee sayang kakak livable
sadness,pas nonton dba    ada lagu itu  ya allah mas  mewek saya dikamar  ditanya mama   mbak kenapa nangis     nonton film arema ma  mama malah tertawa loo rek
anger,hendaknya masing masing umat jangan sok lebih pintar masalah keyakinan iman kepercayaan tidak segampang ini bicara rohani karena itu ada di aliran darah hidup kita banyak membaca terus belajar sampai kiamat itu benar benar menjemput kita 
anger,ayo viralkan adu ngaji jokowi yang katanya tukang kriminal kan ulama vs prabowo  calon dari rizieq dkk  calon yang didukung partai allah  ngakunya   buat prabowo jangan pura  tuli yah  dengar tuh tantangan jk 
sadness,akibat jika tidak ada uangmu yang tak nampak orangpun cuek dan pura  tidak kenal  jangankan manusia    iblispun tidak mau liat kamu    dan kebanyakan sifat manusia melebihi iblis  serakah dan rakus  jadi selalu lah diam dan tenang agar tak dinilai dengan uang   nasehat
sadness,ini kenapa dehhh    penulis favorit saya pada ngeluarin buku dengan waktu yang bersamaan gini    pusing kan ikut po yang mana u u u  buku ramadhan sale saja belum dibayar   
love,kamu tahu saya sayang sama kamu  dan rasa sayang saya ke kamu makin besar  mungkin rasa sayang yang besar itu nantinya akan menyakiti satu sama lain  tapi untuk saat ini saya bener bener sayang sama kamu  sungguh    hehehehe
sadness,sudah berapa kali ku katakan padamu  saya jangan paksa suruh melupakanmu  saya sudah nyerah  saya sudah pasrah  saya takkan mampu untuk melupakan sayang 
love,istri nya saya cantik sekali yaa tuhan pesek sedikit yaa hidungnya kamu sayang
fear,saat kita lagi euphoria gitu  si bapak bilang   kalian ini  tukang bikin masalah    pakai nada bapak  yang habis marahin anaknya karena minta jajan  tapi tetap dibeliin  kebapakan sekali pokoknya  kita cuma tertawa gugup  lalu teman sempet keceplosan  maaf bapak  kita sebenarnya takut 
anger,waduh     cari panggungmu terlalu jauh bung  junjunganmu sj tidak ada yang langsung kayak anda  eh btw  anda punya junjungan siapa ya 
love,nangroe aceh darussalam memang istimewa al fatihah buat teuku markam dan salam hormat buat keluarga teuku markam dari kami rakyat indonesia
happy,dibilang biasa biasa sih tidak apa apa   tapi sekarang banyak orang orang biasa  dan berbuat luar bisa itu gara gara kehebatanya    mr    olahraga  sepakbola  penerusbangsa  indonesia  atlite  olahragawan  adidas  nike  puma  specs  anakbola  timnasindonesia  sukses
anger,maksud pks cara orang muslim yang meninggal tidak usah di shalattin karena beda politik         apa ini cara islam berpolitik        apa baginda nabi mengajarkan seperti ini       masih pantaskah pks di sebut partai dakwah       
anger,gregetan kalau nonton tv beritanya korupsi mele  
fear,terus   baca komen nya pada bilang kalau musik itu haram  dan bla bla  nah disini saya tau  kalau fanatik kan memang gaboleh  tapi kalau sekedar suka begitu gimana 
happy,program anak paling digemari  ramah anak  recomended  layak tonton  mimin bersyukur data menunjukkan        anak umur      tahun suka nonton ini    itu artinya generasi muda masih ada harapan    good job
fear,ini karena deket  masa pengenalan kampus kan ramai grup gue  terus saya jadi takut sendiri dengar notif grup atau geter masuk pesan  tidak tahu kenapa huhu
anger,jebakan kacung mu hrs imam besar   bagi umat muslim  tokoh agama prabowo mlkukan konsultasi keagamaan apanya yang turun kelas kelas bulu apa kelas bantam alkafirun jelas tidak paham aplg politisi kelas ecek  modalnya fitnah maki  nyinyir cuma itu 
happy,oppa kenal yang kyungie charain ga  tak kenal maka tak sayang  makan nya sini kenalan sama kyungie dan bicara sama kyungie  pasti kita cocok  kyungie bakal lakuin terbaik sebisa kyungie kalau ke verif  makannya oppa verif kyungie j
love,walau kamu menghapus menghempas diriku mengganti cintaku semua tak mampu hilangkan cinta yang telah kamu beri  walau kamu berubah  saya kan bertahan di sepanjang waktuku biarkan saya mencintaimu dengan caraku
happy,dia    tahun  dengan status kerjaan padat  saya padahal sudah mau    selo banget  cara ku biar di saya itu konyol abis sih haha  tapi it works  so
love,oh  aqilah cinta hatiku  oh    aqilah i say i lovw you    terbaik lah
sadness,terbege lagi adalah tadi  sudah alarm jam setengah   sudah keluar kamar buat bangunin teman eh temennya tidak bangun terus ke kamar lagi eh tidur bangun  pas adzan subuh  belum sahur  oke syap
happy,saya betah karena banyak hal  saya suka kalau kita saling memberi semangat untuk vote  untuk saling menguatkan dan semacemnya  banyaaak banget  saya juga punya semangat buat berusaha menjadi lebih baik lagi
sadness,     dibuat bundling  dan semuanya ditawarkan saat weekdays  momentum di mana harga harga hotel di singapura bertarif sangat tinggi   viwihotdealsformiddleeast
happy,persahabatan itu harus mempunyai telinga untuk saling mendengar  tangan untuk saling menolong  dan hati untuk saling memahami     cuma   selamat hari persahabatan internasional
happy,bahagia itu dekat  seperti i cinta the way you say good morning  so  say it every single day to me ya   cuma mau ngingetin  jika satu orang sudah mulai pudar kepeduliannya  jangan pernah takut  karena diluar sana akan ada orang yang lebih peduli sama km  as long as you do something good jg 
happy,jangan bergantung pada peruntungan  senang dan tidak happy hidupmu tergantung kerja kerasmu    tulus  mahakarya  lagu kesukaanku  biar tidak males malesan   
happy,goyangan si cowok asyik banget  sumpah saya suka lihat goyangannya
anger,bisa juga dengan sepatah awalan di depan kalimat   makanya             kan sudah saya bilang          ngotot sih dikasih tau         pala batu sih       et cetera 
fear,takut sekali sama kecoa  amit amit tuh makhluk harus musnah dari bumi  woi satu sva pun tahu saya takut kecoa heran     saya gen    moroi  pernah jadi press moroi  orang bilang saya nista orang bilang saya bullyable sampai pas kas hov di lempar ke atas
fear,kemarin habis sulam alis  d  dan hari ini terlihat masih ketebalan kaya sincan karena hasil lukanya mengering  biasanya peel off setelah   hari nanti hasilnya kaya bulu alis alami  semoga ye  tidak sia sia saya tahan sakit sama jauh jauh ke kelapa gading   
sadness,watch this  ini yang sulit saya bahasakan ke tman  pergerakan  inti nya  pandang cadar sebagai pilihan  terlepas dia cocok dengan budaya kita ato tidak  karena kita muslim ah   ini   toleransi 
sadness,kalau tidak bisa urus anak tidak usah punya anak sih ya allah kasihan sangat saya tidak tega anak disiksa mirip gitu  saya kalau sudah punya anak nanti akan saya sayang sekali    kenapasih harus melakukan kekerasan padahal anak kan titipan allah  harus dijaga  kalau salah ya dikasih tahu baik baik 
sadness,bagaimana burung yang  jago  itu dapat dengan mudah tertipu  dan kembali dari perjalanan panjang mereka hanya dengan mulut yang penuh dengan plastik 
sadness,hari demi hari chatting  demi chatting obrolan semakin pendek balas pun semakin lambat  hingga ketika kamu menghilang tak ada kabar  kita akhirnya menjadi orang asing 
sadness,cie yang benar mau ngabdi sekali biar dibilang pahlawan pendidikan wkwkwkwkkw apalah dayaku ikutan program ginian cuma biar sering jalan jalan hahahahahah
sadness,ingin rasanya saya mengulang seperti jaman kuliah  ada teman   yang mengajak di hari terakhir  tapi kalau kini sudah berbeda jarak dan setiap izinnya
sadness,kebanyakan cewek kriteria cari pacar ingin yang lucu  padahal kalau menurut cewek  ganteng  lucu  jadi definisi lucu disini adalah ganteng  kalian yang jele dan qismin tolong pahami ini   
sadness,icip     sebelahnya sate gang lele yang mahal tapi rasanya biasa saja itu bakmi gang lele
happy,bukber pertama dengan orang tersayang            syngx kurang   dan
love,haji adalah puncak dan penyempurna keislaman kita  rab   pantaskan diriku menyambut panggilanmu   has   asrama haji pondok gede
anger,puncak marah paling tinggi bukan lagi memaki  namun ketika seseorang tidak peduli sama sekali  bahkan saat kamu mencoba mencari perhatiannya  dia sudah tidak mau tahu sedikit pun     
happy,alhamdulillah persib menang  hati happy  tidur pun tenang  mvp malam ini adalah   yang ngebolehin nonton persib tanpa nge chat setelah seharian susah komunikasian gara  kesibukan ade bedur
sadness,salah sekali kalau abis makan siang stel lagu beautiful mes nya jason mraz mirip dininaboboin
fear,saya ingin keluh tapi takut begitu karena ya takut dikatain tidak bersyukur ampe sempet dinyinyirin kerjaanku cuma curhat sama marah  tapi bagaimana ya
anger, suara untuk   tahun  jangan harap suara kami jika para dewan mendukung pembubaran kpk     lebih baik bubarkan dpr  
fear,ngeri sekali banyak orang jahat di dunia  semoga mbavan nanti gede tidak jadi mirip begitu jahat terus tidak punya empati  mudah mudahan jeleknya mbavan mentok sampai annoying saja jangan sampai jadi jahat amin 
anger,tolong dijelaskan maksud dari   hal ini dibuktikan dengan penggunaan resi pada transaksi anda yang telah digunakan pada transaksi lain  transaksi anda dengan supplier anda     saya rasa tidak mungkin ada double resi   
sadness,innalillahi saya inna ilaihi raji un  mohon doanya temen   ayahnya   barusan saja meninggal  semoga diampuni segala dosa nya dan keluarganya di beri keikhlasan dan kekuatan  amin yaa rabbalallaamiin 
anger,ini bonbin memang sudah tidak ke urus  payah      tabrak pagar zebra di kb surabaya mati
love,cowok romantis itu mah pokoknya cowok idaman menurut saya     dan berarti dia secara tidak langsung sayang sekali sama aku  dengan segala perhatiannya   
happy,perkembangan teknologi tidak akan ada habisnya deh  semakin lama  manusia akan terus menerus berinovasi bagi teknologi termasuk koneksi internet  positifnya  hal tersebut pasti bisa membantu dan mempermudah pekerjaan manusia 
happy,tanpa meminta baju sexy di kamar tidur  king ezechiel n douassel sekarang menjadi top scorer sementara liga   dengan koleksi    goals  usai mencatatkan brace ke gawang psms medan tadi malam  ntappp aliando
anger,kalaupun fansite ngejual hasil jepretan mereka toh uang nya lari ke idol juga  beliin mereka hadiah dan sebagainya kan  kpopers baru ya  fansite sudah ada dari jaman kamera belum sebening skrg 
anger,lha  situ sih enak di sana di datengin politisi  sambil sembunyi masih bisa ketawa ketiwi  disini umatmu  bergesek gesekkan adu gas dengan lawanmu sambil membuat atau men share berita hoax yang berkualitas setiap hari
sadness,jika masa lalumu masih tertanam diingatanmu dan kamu terus menurus mengingatnya lalu untuk apa saya disampingmu  apa saya hanya untuk tempat bersandarmu sementara 
