label,tweet
fear,deg degan tuh langsung saya saya langsung saya cowok saya kan iya saya ngabarin kalau sikring rumah saya mirip ada yang nurunun terus saya takut eh ternyata hanya ceklis doang terus saya makin takut tuh iya lampu tidak nyala enggak ada yang bisa saya hubungin
sadness,ya sudah tuh mulai dari situ saya hopeless padahal niat saya tuh ngebahagiain diri saya sendiri dengan usaha saya sendiri karena saya mikir siapa lagi yang bakal ngewujudin wish saya tahun ini kecuali diri saya sendiri
sadness,dulu jaman putih abu abu rasanya ngebet sekali ingin cepat kuliah eh sekarang pas sudah kuliah mikir berat rasanya jadi ngebet ingin nikah recehkantwitter
happy,bismillah bahagia bday kak wuatb gbu semoga selalu dilimpahi keberkahan rezeki kebahagiaan umur yang bermanfaat dan sukses dunia akhirat semoga cita nya tercapai dan bisa membanggakan orang tua nusa negara dan agama amin ngomong-ngomong kita se dom kak
anger,yang bagian mana yang menyatyakan paling benar siapa yang bilang itu statement nya tuduhan mas saudara laki-laki
love,kalau kamu sayang seseorang mqu tidak kamu menunggu dia sampai tahun kasih alasan karena susah jatuh hati kalau satu iya sudah satu saja
happy,amin amin mbak dew sudah lama sekali tidak merasakan sensasi lahiran jadi tidak tahu ini sudah sampai mana progresnya he
happy,gaya presiden jokowi dalam blusukan adalah mendatangi masyarakat bertanya mendengar dan berdiskusi sambil tidak lupa menyalami masyarakat yang dijumpai jokowisekalilagi
anger,ditangani yang malak terus dia bilang ke bocah nekat yang lain dipukuli the jak tanpa cerita kenapa dia dipukuli bocah nekat yang lain membelanya beramai ramai jadi ribut lalu teman temannya berkabar ke yang lain lagi bilang kalau bocah nekat diserang theja
anger,mbuhh iya yang terdekat kena kdrt dibilang urusan keluarga tidak mau bantu perempuan speak up karena sexual harrasment dikatai pusink saya
sadness,ada iya wartawan seperti itu kangen adam malik walau masih kecil saat beliau ada jurnalisme itu ilmu yang wajib dipahami dulu oleh pelaku industri press ada banyak kaidah jurnalistik yang tidak longgar ketat dan baku dilu
love,selamat ulang tahun ya istriku semoga sehat dan panjang umur selalu semakin di beri kesabaran dan selalu tulus merawat kedua anak kita cinta kamu
happy,waktu itu kami bertiga puluh dipilih dari sekitar orang yang mendaftar iya bagaimana tidak berasa bangga workshop kami diajar oleh fajar arcana agus noor dan semo gumira ajidarma workshopcerpenkompas tsygmc foto masih
happy,model kecil tapi asal halal bakal saja ada yang beli bakal saja ada yang order pas keliru bakal ada saja yang jujur kamu kata siapa ndri sok tau banget saya sudah ngalamin sendiri dari jualan pulsa dan kuoat internet ribu doang sekarang ketutup ongkos saya buat pulang pergi kerja
love,lagi bicara sama kita adik doain mama iya adik supaya bisa blablabla adik kita bantu doa iya manggut manggut senyum tulus sangat mukanya meski tidak mengerti apa yang dimaksud tapi tiap bilang doain iya adik dia pasti senyum sambil peluk
sadness,diminta teman bantuin bungkus kado untuk istrinya sebagai hadiah ultah pernikahan terus disuruh juga sekalian selipkan quote romantis saya ahlinya katanya dalam hati meringis tahu
love,saya cinta bange sama dd terus chuchu saya tungguin setiap hari videonya ditambah sih dundun agak mirip kucing aku jadi makin cinta
sadness,nggada sinyal di rumah membuatku banyak berpikir berpikir saja tapi pikiran ke mana mana random tapi pasti ada dia
anger,haiyaa dagangan kamu olang kayak im isis hati tidak laku a bubarkanpks
sadness,saat eike bilang mah kok pusingku tidak hilang hilang iya jawaban mama singkat padat mengiris iris hati iya itu karena kamu kegendutan makanya pusing semua penyakit yang ada dalam diri ini selalu mama hubungin karena efek kelemon montok kepunjulen termasuk kecetit gatel
anger,katanya sebelum lambat bulan bisa perpanjang sim dimana saja saya ke mobil sim tidak bisa mana harus keluar kota lagi kemarin sebelum lebaran selalu tidak kebagian kuota
sadness,tibalah kita di penghujung persimpangan di penghujung jalan cinta kita berdua terpaksa ku relakan tidak daya ku halangkan kerna ku tahu cintamu bukan lagi milikku
happy,salamsaum kita harus bangga kembali meraih opini wajar tanpa pengecualian wtp dari bapak tahun keberhasilan ini merupakan kerja keras kita semua untuk mewujudkan kementan yang bersih berintegritas serta berpihak kepada petani amp
happy,pjlnn kereta api jakarta jogja dan seterusnya juga banyak yang lebih indah seperti mlht lukisan sungai yang besar dan bersih gunung dan sawah alam asia tenggara memang memiliki culture yang mirip
fear,nyata black campaign itu ada dan terjadi di negeri ini miris sekaligus ngeri bila memperoleh jabatan hasil dari fitnah dan bohong
happy,menyantuni anak yatim adalah sebuah kewajiban mereka juga berhak bahagia seperti kita layak untuk bahagia pramuka peduli untuk mereka pramuka untuk indonesia
happy,partner tidur waktu di bali dapat tempat spesial dong bentuknya rumah gazebo terus di atas kolam renang tapi di pojokan tertawa spesial sangat kan iya ngomong-ngomong sih lu
fear,ngeri banget nenek ini mendengar ada suara di dalam lantainya dan waktu dibuka benar benar bikin kaget nenek dan petugas yang membukanya
happy,cringe sekali iya hahaha hanya mau bilang bahagia bisa kenal sama kamu saudara laki-laki ya walaupun kekuranganmu lebih banyak ketimbang kelebihanmu hahaha tapi saya sadar jika persahabatan ini tidak manis rasanya jika hanya menerima kelebihan saja
anger,begitu pasang yang paling tinggi masih ibu cret mirip begitu kok mikir jihad melayani dengan baik saja dulu kalau tidak senang dengan pekerjaannya keluar kejar passion mu jadi sepanjang hari tidak nyinyiri orang lain melulu
happy,belum bisa move on dari keseruan event torch relay asian games sisasemalam dibuangsayang withgadis rumah jabatan gubernur provinsi sulawesi selatan
sadness,kalau orang tanya dekat enggak sih kamu sama abgmu boro boro dekat kelai terus iya sangking tidak deketnya akur waktu awal kuliah disuruh serumah barang pernah bertengkar yang main fisik
happy,usaha yang baik tidak akan mengkhianati hasil kalau sudah berusaha yang terbaik tapi hasilnya sedikit mengecewakan rasanya itu hati lebih lega dan lebih mudah buat ikhlas iya paling tidak sudah berusaha jadi yang terbaik
happy,dulu kayak hampir setengah jam atau kali sesi jelasin orang korea kata cie sampai pakai di dramain biat pada menyambung akhirnya baru pada mengerti dan temu padanan kata ke korea terus sekarang saya yang lupa bahas koreanya cie apa hahahhaa
happy,chara saya fleksibel sebenarnya kalau lagi caoer biasanya pakai chara yang tidak benar dan cepat diwaroh mahluk tl kalau lagi benar iya pakai chara yang cantik dan ganteng
sadness,masalahnya banyak sangat sih yang tidak mau belajar dari sejarah padahal sejarah dunia iya begitu saja muter disitu tapi saya lebih miris sama orang yang masih menganggap saudi dan us adalah dua kubu yang bersebrangan
happy,momen istimewa juga bukan hanya bersama sih diatapi kadang juga perkumpulan sederhana bareng sobat juga bermakna demikian temankobong pagingopi
happy,oh my god sudah sesuai sayang bahkan lebih bagus dari punyaku  anak kita di menangis bahagya
anger,itu si like a circle of stupidity atlit tidak diurusi duitnya buat bebenah ini itu biar atlit yang datang dari luar negeri bisa nyaman disini tapi atlit sendiri kurang gizi belum beres bebenah eh salah satu stadion dirusak supporter karena timnya atlit main jelek what a moron
anger,saya memang cuek sih sangat sangat bahkan tapi kalau ada yang buat risih atau tidak nyaman iya hati saja lah pokoknya jangan sampai saya ajak nongkrong breng
sadness,pidato pidato presiden retak tertusuk tusuk dusta teriak teriak tertambat sunyi letih mengarungmurat sengsara rakyat berdayung lapar di deras arus air mata kali
anger,jangan diam lawan juga mereka yang memparalat hukum dengan tujuan kekuasaan jangan diam lawan juga mereka front linernya komunis berkedok pancasila
sadness,oh iya ibu nya melahirkan anak ke yaitu cewek tapi tidak tahu tahun berapa nya lanjut yang tadi baru saja setahun di kasih kenikmatan datang lagi ujian buat sih makmak kali ini mungkin berat dia di tinggal suaminya meninggal seketika ibu itu jadi singel parent
anger,netizen indonesia kebanyakan pada mau eksis menganggap dunia maya sebagai panggung kadang mereka memerankan peran orang yang bijak kadang pedas menghakimi
happy,mau mengucapkan bahagia birthday yang ke buat nursehah semoga berkah umur murah rezeki sehat selalu makin rajin ibadahnya tetap jadi wanita kuat yang menginspirasi banyak wish kamu all the best girl inisahurtike harike netmediatama
sadness,mencoba romantis biar dikata lagi ldr tapi anjing naik motor jam tidak henti dengan kecepatan berapa dah wkwkwk jam itu sama saja seperti bolakbalik rumah unj sebanyak kali tanpa istirahat
happy,muter muter di rumah nini ternyata orangnya lagi buat kari asyik ketemu jam segini putri cantik yang sejak dulu ku cari
love,saya cinta kamu saya cinta kamu saya cinta kamu saya cinta kamu saya cinta kamu saya cinta kamu saya cinta kamu saya cinta kamu saya cinta kamu saya cinta kamu saya cinta kamu saya cinta kamu saya cinta kamu saya cinta kamu saya cinta kamu saya
sadness,askmf coba deh sekali saja kamu jadi saya merasakan jatuh cinta diam diam kamu perhatian ke saya dan saya senengnya diam diam tiba tiba dapat kabar kamu jadian sama cewek lain juga saya diam diam diam sakit sendiri
anger,saya pikir partai baru ini isinya orang orang yang sepertinya tidak berpendidikan utamanya pendidikan agama buat saudara laki-laki sebaiknya tidak perlu meladeni orang orang yang ingin cepat cepat mendapat pop
love,terimakasih pernah telah membuat warna dalam kertas putih pernah merangkai bunga dalam vas kosong pernah bernyanyi merdu diruang sunyi dan pernah menjadi kita dalam dalam satu ikatan
fear,ngeri banget gelombang dengan ketinggian hingga mencapai meter menghantam wilayah pesisir pantai selatan pulau jawa
anger,maling nya ternyata itu juga harusnya kpk berani konfrontasikan megawati dengan kwik tapi komisi pilih kasus tidak akan mau perpanjang kasus ini mau diratakan apa kpk oleh sih banteng merah
sadness,punya beberapa kaos gildan cenderung lebih cepat buluk dan jahitan rantainya ada yang copot begitu karena produksinya massal jadi qcnya sedikit kurang sepertinya sayang kan kalau design bagusnya tidak dibarengin kualitas kaosnya juga
happy,muka saya memang tidak indah tapi at least saya bisa jalan ke tempat yang indah myfaceismyproblemnotyours dibikinasikaja familytime qualitytime munduk bali indonesia
love,selamat subuh untuk jiwa yang sedang merasakan teduh keluarlah ke suatu titik yang jika ketik kamu berada pada titik itu kamu merasa saya ada pada hatimu
happy,ku sadari satu pilihan ku bersamamu di tempat ini jalani hari dengan semangat yang baru walau tidak seindah yang ku harapkan tidak seburuk yang ku bayangkan ku tetap berdiri jalani hari penuh warna yang mengerti pasti pada nyanyi
anger,ancree sudah dapat no antrian eh salah lagi yang di kasih b seharusnya a macam mana jak pelayanannya ini dari tanggal urus surat pindah saja susahnya meminta ampun sampai sekarang belum selesai lagi mana no antriannya sudah habis lagi tolong dengarkan keluhan kami
anger,zon jangan lihat bajunya saja sekali sekali pegang burungnya liar atau jinak
anger,orang pendukung khilafah memang harus di black mail
sadness,pedihnya hatimu karena di dzolimi jadikan itu amplas sakti untuk membentuk diri yang lebih kuat dan tegar membentuk diri lebih bijak dan berbuat lebih banyak kebajikan
anger,sedang terjadi seorang teman yang pas kuliah dulu sering sangat mengatai jokowi pemerintah ini itu lah jokowi ini itulah ngechat saya dan tanya bagaimana sih tipsnya biar lolos tes cpns
happy,jadi yes mengatur kesiapan yuk yuk buat punya anak bukan cuma dari mental tapi juga kesiapan finansial harus imbang men saya sih percaya tanaman yang dari awal dirawat dengan baik beda kualitas sama yang dibiarkan hidup begitu saja
anger,aneh ada wanita dilecehin dan melawan bahkan dibully yang inilah itulah tapi giliran dia atau ibunya saudara perempuannya dilecehin ngamuknya kayak kesurupan setan se neraka dan yang bully korban banyaknya perempuan juga ajaib savewoman saveviavallen
fear,saya tadi di sekolah kucek kucek mata kan iya habis itu banyak bulu mata yang rontok auto panik ini takut kalau gundul sebelah nah bulu mata tuh bisa tumbuh lagi tidak sih
sadness,menangis dipundak kamu boleh saya pilu sungguh
happy,orang oldmoney datang ke kandang pakaiannya sederhana cuma kaos oblong dan celana training mau juga keliling kandang buat pilih sapi tapi sekali transaksi mencapai sama yang epic lagi beliau orangnya taat ibadah dan royal punya anak masih gadis enggak pak
fear,ngeri ternyata popok seklai pakai jadi pemicu utama infeksi saluran kencing jangan lengah dengan kepraktisan popok sekali pakai karena jika tidak perhatikan hal ini bahaya bisa mendekati sih kecil
fear,kuat tidaknya iman seseorang itu bisa dilihat saat doi mulai jatuh cinta cinta tuh ngeri sampai sampai bisa bikin seseorang mengorbankan imannya demi cint
fear,hilma teman adek kemarin main ke rumah curhat mbak saya kok terlambat lama ya padahal kan ini sudah mau lebaran kata tmnku kalau minum sangobion sama vit b nanti bisa langsung dapat iya terus ku bilang coba saja kali beruntung hil padahal mbatin hmm saya kan juga terlambat bisa ini dicoba
sadness,sudah berapa kali ku katakan padamu saya jangan paksa suruh melupakanmu saya sudah nyerah saya sudah pasrah saya takkan mampu untuk melupakan sayang
fear,ct caratss saya takut deh tidak ada teman pas masuk kuliah soalnya tadi pas saya wawancara mirip yang lain itu sudah sama temannya saya coba tanya dan bicara tapi mereka nya begitu saya harus bagaimana dong carats
sadness,benarkah ini sudah waktu pagi hanya semilir angin bercampur embun yang kurasakan langit langit masih hitam dan tidak membiru cahaya mentari tidak jua tiba di ufuk timur
sadness,iya gusti ini apa coba lagi cantik menempel sekali di kepala memang lagi manjaahh lagi ingin dimanja memang lagi canti tapi bukan sok canti
love,hal yang paling buat hari hari ini selalu indah adalah kamu karena kamu itu asik anugerah yang sempurna indah di kehidupan ku inisahurtike harike
fear,mengistirhatkan badan itu penting tapi saat hendak istirahat teringat akan tugas yang tidak kunjung kelar akhirnya bangun duduk depan laptop mendengarkan radio tinggal menulis nya saja mikir kemana mana iya begitulah
